season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2024,REG,00-0036875,R.Stevenson,Rhamondre Stevenson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",6,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,84,374,3,4,2,16,-18.732189878839,0,15,20,44,0,0,0,-15,82,2,-5.98426536142999,0,-2.93333333333333,0.137931034482759,-0.0151515151515152,0.196290491118077,0,55.8,70.8
2024,REG,00-0036876,K.Granson,Kylen Granson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydvwc7sqwucvx14s8b4",5,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,7,49,0,0,0,89,31,1,-2.98605272528948,0,0.550561797752809,0.0555555555555556,0.0628975265017668,0.12736160188457,0,4.9,6.9
2024,REG,00-0036877,J.Darden,Jaelon Darden,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbuhqtdjd0h3kejsgxln",1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,6,0,0,0,-3,9,1,0.736790606519207,0,0,0.0434782608695652,-0.0230769230769231,0.0490635451505017,0,0.6,1.6
2024,REG,00-0036887,L.Farrell,Luke Farrell,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f2z7wpmx7ngtxcqqedla",4,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,31,0,0,0,27,12,3,0.261627521482296,0,1.14814814814815,0.0510948905109489,0.0216519647153168,0.0917987110671451,0,3.1,8.1
2024,REG,00-0036893,N.Harris,Najee Harris,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdyv1dfyb1w0tmvnkp3v",7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,117,478,2,0,0,22,-5.50960426835809,0,14,20,135,0,0,0,-16,135,5,2.41167758055963,0,-8.4375,0.111731843575419,-0.0114204139900071,0.159603475570124,0,73.3,87.3
2024,REG,00-0036894,P.Freiermuth,Pat Freiermuth,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sozfjyy3bmntjv8tmqah",7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,24,29,245,2,1,1,152,123,12,11.5810935408633,0,1.61184210526316,0.162011173184358,0.108493932905068,0.318962512810084,0,34.5,58.5
2024,REG,00-0036898,D.Mills,Davis Mills,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ednftvn7qywdim05j7u5",2,HOU,7,13,79,0,0,1,7,0,0,64,39,4,-2.02883213455789,0,1.234375,-0.0431134101177519,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,3.16,3.16
2024,REG,00-0036900,J.Chase,Ja'Marr Chase,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkcb3qt2fhasfgtfuprd",7,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,11,0,0,0,1,0.653825089335442,0,39,48,620,6,0,0,447,281,25,35.4122237234226,0,1.38702460850112,0.221198156682028,0.286538461538462,0.532374158099965,0,99.1,138.1
2024,REG,00-0036906,K.Herbert,Khalil Herbert,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/im13ljdckemewd8wym1r",3,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,16,1,0,0,3,3.46308733976912,0,2,2,4,0,0,0,-2,6,0,-1.15462550224038,0,-2,0.0588235294117647,-0.00806451612903226,0.0825901328273245,0,8,10
2024,REG,00-0036912,D.Smith,DeVonta Smith,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb",5,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,25,34,301,2,0,0,332,130,15,11.9469373995671,0,0.906626506024096,0.257575757575758,0.332998996990973,0.619462934257317,0,42.1,67.1
2024,REG,00-0036919,K.Gainwell,Kenneth Gainwell,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/prer0j0tkzsdva1yrd0i",6,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,21,96,0,0,0,5,0.755166608723812,0,4,7,33,0,0,0,8,26,2,0.421778900781646,0,4.125,0.053030303030303,0.00745573159366263,0.0847644666610184,0,12.9,16.9
2024,REG,00-0036928,K.Trask,Kyle Trask,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bnraldiwx6rqfbawxkvs",1,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-2,0,0,0,0,-1.94921823806362,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.2,-0.2
2024,REG,00-0036945,J.Fields,Justin Fields,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vqcvybvs1vlqhkjvujbg",6,PIT,106,160,1106,5,1,16,124,2,1,1216,520,45,9.65972074193047,0,0.90953947368421,0.0989925304080834,55,231,5,4,0,17,0.746889318543527,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,113.34,113.34
2024,REG,00-0036963,A.St. Brown,Amon-Ra St. Brown,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmfuamqblg8jag0stpnq",6,DET,1,1,7,1,0,0,0,0,0,5,2,1,1.72411598067265,0,1.4,,0,0,0,0,0,0,,0,39,50,401,4,0,0,394,111,25,24.941048978304,0,1.01776649746193,0.28735632183908,0.310480693459417,0.648370968180212,0,68.38,107.38
2024,REG,00-0036970,K.Pitts,Kyle Pitts,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t8ymqyhvv8i1r80jyhy2",7,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,25,37,328,1,0,0,290,146,12,1.54515872615399,0,1.13103448275862,0.15948275862069,0.165430690245294,0.35502562110274,0,38.8,63.8
2024,REG,00-0036971,T.Lawrence,Trevor Lawrence,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ftznnho2rk2xzrculbob",7,JAX,131,211,1527,9,3,15,117,2,0,1894,632,73,14.4658219704885,1,0.80623020063358,0.0799196139892706,16,95,0,0,0,9,5.92150035026134,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,102.58,102.58
2024,REG,00-0036972,M.Jones,Mac Jones,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pedpdxybeus7mrovsoko",2,JAX,6,9,28,0,0,2,27,1,1,19,25,1,-11.5604760582792,0,1.47368421052632,-0.000637923846745797,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.88,-0.88
2024,REG,00-0036973,T.Etienne,Travis Etienne,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ne5lyv8n6elqw77yrz9w",6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,56,230,2,1,1,14,-7.53156426883652,0,16,23,91,0,0,0,25,106,6,-5.080315976187,0,3.64,0.120418848167539,0.0145180023228804,0.190790873877325,0,42.1,58.1
2024,REG,00-0036980,E.Moore,Elijah Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhwvzckfhhcqhb7zdqyj",7,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,22,29,136,0,0,0,133,62,5,-7.64039148703575,0,1.02255639097744,0.119834710743802,0.0767455279861512,0.233473935706008,0,13.6,35.6
2024,REG,00-0036984,T.Sermon,Trey Sermon,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/freievsvipthuvrwn7uw",6,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,45,127,2,0,0,13,-10.5429597515954,0,8,8,45,0,0,0,-14,59,2,-0.299242101318669,0,-3.21428571428571,0.0816326530612245,-0.0149892933618844,0.111956474238518,0,29.2,37.2
2024,REG,00-0036988,J.Palmer,Josh Palmer,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dexbsmmldvsqtr83or5l",5,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,13,18,171,0,0,0,180,35,9,10.2308962660015,0,0.95,0.129496402877698,0.166204986149584,0.310588094621256,0,17.1,30.1
2024,REG,00-0036997,J.Williams,Javonte Williams,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dm8qipfrz2nes9kgpcyp",7,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,73,301,2,2,2,19,-9.29221414304005,0,23,29,166,0,0,0,3,178,5,-1.50569188597517,0,55.3333333333333,0.133640552995392,0.00212765957446809,0.201950191195215,0,54.7,77.7
2024,REG,00-0037004,H.Long,Hunter Long,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zfovepcmlr4bkmm96wgp",3,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,39,0,0,0,22,17,1,1.72104955394752,0,1.77272727272727,0.0396039603960396,0.0286831812255541,0.0794841674519473,0,3.9,7.9
2024,REG,00-0037005,T.Tremble,Tommy Tremble,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1t4b3y1pq7n3oxlgqjh",3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,9,59,0,1,1,47,27,2,-5.59853473369731,0,1.25531914893617,0.09375,0.0863970588235294,0.201102941176471,0,3.9,10.9
2024,REG,00-0037085,T.Badie,Tyler Badie,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/brr4ec8gkikxhqqsu1nw",3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,86,0,0,0,4,2.00028767611366,0,3,3,-2,0,1,1,-6,4,0,-5.94098291517003,0,0.333333333333333,0.0517241379310345,-0.0109689213893967,0.069907961923974,0,6.4,9.4
2024,REG,00-0037086,G.Calcaterra,Grant Calcaterra,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxl0kathuej280k01d2r",5,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,10,128,0,0,0,89,65,7,7.68470514862565,0,1.43820224719101,0.08,0.0898082744702321,0.182865792129162,0,12.8,21.8
2024,REG,00-0037091,B.Melton,Bo Melton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bhmhwurwugjmymgjforf",5,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,34,0,0,0,3,0.124533927650191,0,4,8,54,0,0,0,138,5,3,-2.94763017550577,0,0.391304347826087,0.0559440559440559,0.108235294117647,0.159680789798437,0,8.8,12.8
2024,REG,00-0037093,D.Young,Dareke Young,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mcmvgrgtd3ba4wkvmeg2",1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,9,0,0,-1.76345443446689,0,0,0.04,0.0538922155688623,0.0977245508982036,0,0,0
2024,REG,00-0037120,T.Goodson,Tyler Goodson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z4ugeazvmccxxhqjoxzv",4,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,27,128,1,0,0,4,0.331587095903239,0,8,9,47,0,0,0,-18,61,2,0.501135940430686,0,-2.61111111111111,0.0803571428571429,-0.0175267770204479,0.108266970371401,0,23.5,31.5
2024,REG,00-0037132,B.Covey,Britain Covey,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxyoxfakwak4h9eiv5mu",2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,7,34,0,0,0,6,28,2,1.60971704032272,0,5.66666666666667,0.107692307692308,0.0137614678899083,0.171171489061397,0,3.4,10.4
2024,REG,00-0037156,I.Charles,Irvin Charles,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mhql0qf6zcitmj2r1upx",1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,3,0,0,-0.40983277419582,0,0,0.0256410256410256,0.0147783251231527,0.0488063660477454,0,0,0
2024,REG,00-0037197,I.Pacheco,Isiah Pacheco,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",2,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,34,135,1,0,0,6,-2.14805313295801,0,7,8,54,0,0,0,-17,82,3,-0.579172679872039,0,-3.17647058823529,0.16,-0.0685483870967742,0.192016129032258,0,24.9,31.9
2024,REG,00-0037228,J.Warren,Jaylen Warren,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",5,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,32,105,0,0,0,6,-6.1773450665146,0,10,11,54,0,0,0,-5,65,2,3.49673343796784,0,-10.8,0.0909090909090909,-0.00664010624169987,0.131715561994446,0,15.9,25.9
2024,REG,00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",7,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,44,62,491,5,0,0,631,127,27,21.9211934525751,0,0.778129952456418,0.267241379310345,0.359954363947519,0.65283012372878,0,79.1,123.1
2024,REG,00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",6,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0,1,0.884859304642305,0,23,29,280,1,1,1,295,78,16,3.05780038109515,0,0.949152542372881,0.172619047619048,0.204861111111111,0.402331349206349,0,32.7,55.7
2024,REG,00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",6,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,32,0,0,0,3,1.18606368964538,0,17,30,361,3,0,0,405,186,11,12.0395283430098,0,0.891358024691358,0.172413793103448,0.319148936170213,0.482024944974321,0,57.3,74.3
2024,REG,00-0037243,T.Smith,Tyler Smith,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u2awdjvudoqfmsxyjusp",1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,0,0,0,0,-6,6,0,-0.987753627588972,0,0,0.02,-0.0128755364806867,0.0209871244635193,0,0,1
2024,REG,00-0037247,G.Pickens,George Pickens,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klxzcb6p7ekngcognpiy",7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-10,0,0,0,0,-1.7504454565933,0,31,53,474,1,1,1,700,79,19,19.456548571764,0,0.677142857142857,0.29608938547486,0.499643112062812,0.793884256656259,0,50.4,81.4
2024,REG,00-0037248,J.Cook,James Cook,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",6,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,82,341,5,0,0,17,-3.16169580782298,0,11,13,123,1,0,0,48,113,6,9.60390894144075,0,2.5625,0.102362204724409,0.0436363636363636,0.184088761632069,0,82.4,93.4
2024,REG,00-0037252,G.Dulcich,Greg Dulcich,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt3eyuomt5onokrqstsl",3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,12,28,0,0,0,71,15,0,-7.60457414825214,0,0.394366197183099,0.12,0.127240143369176,0.269068100358423,0,2.8,7.8
2024,REG,00-0037256,R.White,Rachaad White,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",6,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,61,227,0,0,0,10,-9.34044586500386,0,23,25,198,2,0,0,-76,266,8,9.22909830720164,0,-2.60526315789474,0.126903553299492,-0.0625514403292181,0.146569321718786,0,54.5,77.5
2024,REG,00-0037257,D.Bell,David Bell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otv2kkn3lxonp9z43bdj",1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,27,0,0,0,19,8,1,3.21417321183253,0,1.42105263157895,0.0909090909090909,0.0917874396135266,0.200614844093105,0,2.7,5.7
2024,REG,00-0037258,D.Pierce,Dameon Pierce,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",3,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,94,1,0,0,2,2.79192146239802,0,1,1,1,0,0,0,-2,3,0,-0.492244220338762,0,-0.5,0.032258064516129,-0.00790513833992095,0.0428534999362489,0,15.5,16.5
2024,REG,00-0037261,K.Shakir,Khalil Shakir,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ch2yarhiobqlvr9ls2yw",6,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.449753652559593,0,27,28,314,2,0,0,113,211,14,30.2316839658888,0,2.7787610619469,0.183006535947712,0.0922448979591837,0.339081232492997,0,43.6,70.6
2024,REG,00-0037263,T.Allgeier,Tyler Allgeier,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd",7,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,56,319,1,0,0,20,4.87775626075908,1,8,8,57,0,0,0,4,53,2,2.28784488475738,0,14.25,0.043956043956044,0.00278745644599303,0.0678852854462611,0,45.6,53.6
2024,REG,00-0037267,J.Ford,Jerome Ford,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,50,264,1,0,0,17,7.93177266840939,0,20,23,87,0,0,0,-28,139,2,-7.21977187931771,0,-3.10714285714286,0.134502923976608,-0.0219952867242734,0.186357685257921,0,41.1,61.1
2024,REG,00-0037276,T.Chandler,Ty Chandler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/map979dvuonzb8a6g13b",6,MIN,0,0,0,0,0,1,1,0,0,0,0,0,-0.598491671553347,0,,,44,151,0,0,0,6,-9.48406590445666,0,6,6,42,0,0,0,-11,53,2,2.10261043993523,0,-3.81818181818182,0.0769230769230769,-0.0128805620608899,0.106368221941992,0,19.3,25.3
2024,REG,00-0037291,J.Nailor,Jalen Nailor,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe9b3l4fz6n02gbr5zbt",6,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,0,0,1,-1.57571711740457,0,14,20,229,3,0,0,216,54,11,12.468117018789,0,1.06018518518519,0.135135135135135,0.169811320754717,0.321570627231005,0,41.2,55.2
2024,REG,00-0037292,A.Ogletree,Andrew Ogletree,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xrp8dougs6jb0denyorz",5,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,56,1,0,0,60,26,3,4.91559236202738,0,0.933333333333333,0.0432098765432099,0.0382409177820268,0.0915834572622335,0,11.6,16.6
2024,REG,00-0037304,C.Heyward,Connor Heyward,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9bnasge2v2dtctdtqnf",3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,29,1,0,0,56,7,1,-0.267612301278859,0,0.517857142857143,0.075,0.0827178729689808,0.170402511078287,0,8.9,12.9
2024,REG,00-0037327,S.Thompson,Skylar Thompson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfzzkuppkzuy1obzuf0m",2,MIA,21,33,187,0,0,6,44,2,0,230,85,8,-15.5110251420131,0,0.81304347826087,0.0495764967953846,1,4,0,0,0,0,-2.46101770619862,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.88,7.88
2024,REG,00-0037348,T.Conner,Tanner Conner,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlnlxf3p7ubbwmpx3coa",2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,16,0,0,0,46,5,1,-0.835798830899876,0,0.347826086956522,0.0769230769230769,0.123989218328841,0.202177068214804,0,1.6,4.6
2024,REG,00-0037382,B.Johnson,Brandon Johnson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xavpngyzpbeccwfj9az8",1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,9,0,0,0,5,4,0,0.703277167282067,0,1.8,0.0384615384615385,0.0179856115107914,0.0702822357498616,0,0.9,1.9
2024,REG,00-0037450,T.McAllister,Tyreik McAllister,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tixxelivpmdjeq2wjdo6",1,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,11,0,0,0,1,-0.0164878789801151,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.1,1.1
2024,REG,00-0037475,S.Smartt,Stone Smartt,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tazdjztvhpulguzuh78l",2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,41,0,0,0,48,12,2,3.93019467499107,0,0.854166666666667,0.0441176470588235,0.08,0.122176470588235,0,4.1,6.1
2024,REG,00-0037525,J.Mason,Jordan Mason,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",7,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,128,667,3,2,1,30,-4.38926200747227,0,10,12,86,0,0,0,49,57,5,5.9409213597246,0,1.75510204081633,0.0568720379146919,0.0238675109595714,0.102015314543738,0,91.3,101.3
2024,REG,00-0037539,L.Krull,Lucas Krull,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v3rdtydz7dh4s5oyzejs",3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,9,57,0,0,0,65,21,2,1.19300427177222,0,0.876923076923077,0.108433734939759,0.1,0.232650602409639,0,5.7,11.7
2024,REG,00-0037545,R.Shaheed,Rashid Shaheed,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnaref4vwyau8mbsp0ri",6,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,29,0,0,0,2,1.17259196576197,0,20,41,349,3,0,0,721,106,12,-5.93385909062968,0,0.484049930651873,0.244047619047619,0.500694444444445,0.71655753968254,1,61.8,81.8
2024,REG,00-0037557,R.Rivers,Ronnie Rivers,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xjumjdizgaw4gicg6gbb",4,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,51,0,0,0,5,4.78111295049894,0,1,1,0,0,0,0,-7,7,0,-0.563836629036814,0,0,0.037037037037037,-0.0440251572327044,0.0247379454926625,0,5.1,6.1
2024,REG,00-0037594,J.Chestnut,Julius Chestnut,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmy7xkb6lv63qou6qag7",2,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,17,0,0,0,0,-0.963129752490204,0,1,1,9,0,0,0,-3,12,0,0.838174502423499,0,-3,0.0263157894736842,-0.0129310344827586,0.0304219600725953,0,2.6,3.6
2024,REG,00-0037609,A.Shampklin,Aaron Shampklin,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iujjn4h87hwnj9tswfey",3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,17,0,0,0,1,-2.41446994639547,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.7,1.7
2024,REG,00-0037614,J.Metchie,John Metchie,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zf0d6hiyqnmtst0vwdpv",1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,7,0,0,0,-2,9,0,-0.379986669868231,0,0,0.0256410256410256,-0.00657894736842105,0.0338562753036437,0,0.7,1.7
2024,REG,00-0037617,H.Haskins,Hassan Haskins,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zsblkhyarxl0wje7djhf",3,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,18,0,0,0,4,0.615286046697293,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.8,1.8
2024,REG,00-0037664,A.Pierce,Alec Pierce,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hvtcpccoigf9cghzkxcg",7,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,15,26,383,3,0,0,611,68,11,18.6858726716309,0,0.626841243862521,0.130653266331658,0.295454545454545,0.402798081315669,0,56.3,71.3
2024,REG,00-0037666,J.Tolbert,Jalen Tolbert,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",6,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,24,34,290,2,0,0,442,52,14,12.1982222983229,0,0.656108597285068,0.146551724137931,0.242723778143877,0.38973423090761,0,41,65
2024,REG,00-0037740,G.Wilson,Garrett Wilson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,5,0,0,0,1,0.387394722085446,0,46,75,460,3,1,1,615,217,27,-7.33028597391274,1,0.747967479674797,0.291828793774319,0.360281195079086,0.689940027216839,0,64.5,110.5
2024,REG,00-0037741,J.Dotson,Jahan Dotson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o1ndhqsvh5aygj4kdg5c",6,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,13,0,0,0,1,0.752118825912476,0,6,13,35,0,0,0,119,24,3,-7.27256488684764,0,0.294117647058824,0.0807453416149068,0.115087040618956,0.201678940855629,0,4.8,10.8
